epoch,shift_pixels_fullres_x,true_flow_x_lowres,predicted_flow_x_mean_lowres,rmse_before,rmse_after,dvf_rmse
10000,-20,-10.0,0.08323162794113159,0.1882612407207489,0.180692657828331,5.860202789306641
10000,-10,-5.0,-0.055571049451828,0.13778474926948547,0.12268619239330292,2.896019458770752
10000,0,0.0,-0.0026901252567768097,5.731854457735608e-07,0.0012154553551226854,0.03294791281223297
10000,10,5.0,0.1849224716424942,0.13696777820587158,0.1150875985622406,2.8208937644958496
10000,20,10.0,0.22125498950481415,0.18680813908576965,0.1686839461326599,5.6858415603637695
10000,30,15.0,0.2751452922821045,0.21744370460510254,0.2008925825357437,8.536886215209961
10000,40,20.0,0.28106147050857544,0.23554198443889618,0.2206428349018097,11.415273666381836
12000,-40,-20.0,0.1676596701145172,0.23678238689899445,0.2281230390071869,11.679286003112793
12000,-30,-15.0,0.12560945749282837,0.21901600062847137,0.2101154327392578,8.774707794189453
12000,-20,-10.0,0.0908791646361351,0.1882612407207489,0.1787962019443512,5.874229431152344
12000,-10,-5.0,-0.03966548293828964,0.13778474926948547,0.12125024944543839,2.9174630641937256
12000,0,0.0,0.0009923414327204227,5.731854457735608e-07,0.001379497116431594,0.03167513385415077
12000,10,5.0,0.23150642216205597,0.13696777820587158,0.1136595755815506,2.8025505542755127
12000,20,10.0,0.2350805103778839,0.18680813908576965,0.1665298193693161,5.685739040374756
12000,30,15.0,0.26850855350494385,0.21744370460510254,0.19966711103916168,8.547481536865234
12000,40,20.0,0.265997052192688,0.23554198443889618,0.220284104347229,11.430566787719727
14000,-40,-20.0,0.012438773177564144,0.23678238689899445,0.22740678489208221,11.58498764038086
14000,-30,-15.0,0.002528310054913163,0.21901600062847137,0.20899471640586853,8.697028160095215
14000,-20,-10.0,-0.012863297015428543,0.1882612407207489,0.17729048430919647,5.805064678192139
14000,-10,-5.0,-0.10984711349010468,0.13778474926948547,0.12169613689184189,2.8657431602478027
14000,0,0.0,-0.0015859791310504079,5.731854457735608e-07,0.0015087327919900417,0.04053552821278572
14000,10,5.0,0.1936044991016388,0.13696777820587158,0.11747249215841293,2.8139078617095947
14000,20,10.0,0.1577685922384262,0.18680813908576965,0.17162588238716125,5.718099594116211
14000,30,15.0,0.1524021029472351,0.21744370460510254,0.2036009132862091,8.604466438293457
14000,40,20.0,0.1321728229522705,0.23554198443889618,0.22302290797233582,11.499346733093262
16000,-40,-20.0,0.14043712615966797,0.23678238689899445,0.2291441708803177,11.663211822509766
16000,-30,-15.0,0.07570001482963562,0.21901600062847137,0.21083509922027588,8.743219375610352
16000,-20,-10.0,0.00938329752534628,0.1882612407207489,0.17821097373962402,5.8215012550354
16000,-10,-5.0,-0.15128400921821594,0.13778474926948547,0.11979593336582184,2.846747636795044
16000,0,0.0,-0.014264973811805248,5.731854457735608e-07,0.001516989548690617,0.033616919070482254
16000,10,5.0,0.249473437666893,0.13696777820587158,0.11875919997692108,2.789947032928467
16000,20,10.0,0.24175360798835754,0.18680813908576965,0.1715618520975113,5.677416801452637
16000,30,15.0,0.28384602069854736,0.21744370460510254,0.20385803282260895,8.535550117492676
16000,40,20.0,0.28654715418815613,0.23554198443889618,0.22358578443527222,11.41616153717041
18000,-40,-20.0,-0.09373004734516144,0.23678238689899445,0.2277706265449524,11.527705192565918
18000,-30,-15.0,-0.126932293176651,0.21901600062847137,0.2091149389743805,8.625520706176758
18000,-20,-10.0,-0.14804154634475708,0.1882612407207489,0.17655852437019348,5.729458332061768
18000,-10,-5.0,-0.23314842581748962,0.13778474926948547,0.1181076243519783,2.7974653244018555
18000,0,0.0,-0.04661359265446663,5.731854457735608e-07,0.001836953335441649,0.05621225759387016
18000,10,5.0,0.16546380519866943,0.13696777820587158,0.1212567687034607,2.8345818519592285
18000,20,10.0,0.09107282012701035,0.18680813908576965,0.17470140755176544,5.761285305023193
18000,30,15.0,0.0761302262544632,0.21744370460510254,0.20647883415222168,8.653848648071289
18000,40,20.0,0.057857975363731384,0.23554198443889618,0.22558386623859406,11.548171043395996
20000,-40,-20.0,0.22329853475093842,0.23678238689899445,0.2294316440820694,11.706268310546875
20000,-30,-15.0,0.16541752219200134,0.21901600062847137,0.21126225590705872,8.789041519165039
20000,-20,-10.0,0.10363300144672394,0.1882612407207489,0.1788100302219391,5.870340824127197
20000,-10,-5.0,-0.10150594264268875,0.13778474926948547,0.12069348245859146,2.873530626296997
20000,0,0.0,-0.02669432759284973,5.731854457735608e-07,0.002046683570370078,0.05922373756766319
20000,10,5.0,0.39166954159736633,0.13696777820587158,0.11622343957424164,2.7012410163879395
20000,20,10.0,0.3978978395462036,0.18680813908576965,0.16990900039672852,5.578130722045898
20000,30,15.0,0.41383102536201477,0.21744370460510254,0.20294299721717834,8.452666282653809
20000,40,20.0,0.418520987033844,0.23554198443889618,0.22315941751003265,11.334343910217285
22000,-40,-20.0,0.22735166549682617,0.23678238689899445,0.22887496650218964,11.706205368041992
22000,-30,-15.0,0.1502627283334732,0.21901600062847137,0.21035750210285187,8.780366897583008
22000,-20,-10.0,0.06354399025440216,0.1882612407207489,0.17784322798252106,5.850453853607178
22000,-10,-5.0,-0.17708447575569153,0.13778474926948547,0.11881252378225327,2.836730718612671
22000,0,0.0,0.00835038349032402,5.731854457735608e-07,0.002009049756452441,0.0464862585067749
22000,10,5.0,0.4058031141757965,0.13696777820587158,0.11624274402856827,2.7036831378936768
22000,20,10.0,0.3883638381958008,0.18680813908576965,0.16901998221874237,5.589291572570801
22000,30,15.0,0.428092896938324,0.21744370460510254,0.20172938704490662,8.446149826049805
22000,40,20.0,0.4406685531139374,0.23554198443889618,0.22216542065143585,11.32054615020752
24000,-40,-20.0,0.4010135531425476,0.23678238689899445,0.2280256450176239,11.818028450012207
24000,-30,-15.0,0.3423621654510498,0.21901600062847137,0.2106998711824417,8.905892372131348
24000,-20,-10.0,0.26183733344078064,0.1882612407207489,0.1793222278356552,5.98557710647583
24000,-10,-5.0,-0.09131617844104767,0.13778474926948547,0.11876389384269714,2.921095371246338
24000,0,0.0,-0.04533381760120392,5.731854457735608e-07,0.0021409327164292336,0.07535257190465927
24000,10,5.0,0.602246880531311,0.13696777820587158,0.11103670299053192,2.615320920944214
24000,20,10.0,0.6124944686889648,0.18680813908576965,0.1656319797039032,5.477164268493652
24000,30,15.0,0.6513774991035461,0.21744370460510254,0.19994401931762695,8.32808780670166
24000,40,20.0,0.6482669711112976,0.23554198443889618,0.22073796391487122,11.209366798400879
26000,-40,-20.0,0.4847240746021271,0.23678238689899445,0.2311699241399765,11.870490074157715
26000,-30,-15.0,0.3936019837856293,0.21901600062847137,0.2136843502521515,8.942510604858398
26000,-20,-10.0,0.2836998701095581,0.1882612407207489,0.18387597799301147,6.009016990661621
26000,-10,-5.0,-0.1927614063024521,0.13778474926948547,0.12389779835939407,2.8913862705230713
26000,0,0.0,0.0030281951185315847,5.731854457735608e-07,0.002081044251099229,0.06002192944288254
26000,10,5.0,0.7424216270446777,0.13696777820587158,0.1028444766998291,2.5458948612213135
26000,20,10.0,0.7346286773681641,0.18680813908576965,0.1612297147512436,5.412466526031494
26000,30,15.0,0.7990394830703735,0.21744370460510254,0.19724437594413757,8.247130393981934
26000,40,20.0,0.7755399942398071,0.23554198443889618,0.21961523592472076,11.139372825622559
28000,-40,-20.0,0.25084859132766724,0.23678238689899445,0.227564737200737,11.725448608398438
28000,-30,-15.0,0.1643017679452896,0.21901600062847137,0.21040920913219452,8.797212600708008
28000,-20,-10.0,0.09209203720092773,0.1882612407207489,0.1788925677537918,5.88019323348999
28000,-10,-5.0,-0.21398675441741943,0.13778474926948547,0.11859005689620972,2.8411097526550293
28000,0,0.0,-0.02298257127404213,5.731854457735608e-07,0.002113655675202608,0.07334937900304794
28000,10,5.0,0.5423271656036377,0.13696777820587158,0.11074133962392807,2.6448185443878174
28000,20,10.0,0.4185071587562561,0.18680813908576965,0.16764535009860992,5.58446741104126
28000,30,15.0,0.45949387550354004,0.21744370460510254,0.20107240974903107,8.434279441833496
28000,40,20.0,0.4544063210487366,0.23554198443889618,0.22126460075378418,11.316567420959473
30000,-40,-20.0,0.1017889603972435,0.23678238689899445,0.22950486838817596,11.650997161865234
30000,-30,-15.0,-0.07249117642641068,0.21901600062847137,0.21037033200263977,8.675710678100586
30000,-20,-10.0,-0.22454412281513214,0.1882612407207489,0.17518460750579834,5.717709064483643
30000,-10,-5.0,-0.5651527047157288,0.13778474926948547,0.1086571216583252,2.6620750427246094
30000,0,0.0,-0.004757585935294628,5.731854457735608e-07,0.00225556967779994,0.07325533032417297
30000,10,5.0,0.3256078362464905,0.13696777820587158,0.11870839446783066,2.798186779022217
30000,20,10.0,0.10558931529521942,0.18680813908576965,0.17355741560459137,5.784720420837402
30000,30,15.0,0.22940759360790253,0.21744370460510254,0.20325906574726105,8.581079483032227
30000,40,20.0,0.3124445974826813,0.23554198443889618,0.22272635996341705,11.408482551574707
32000,-40,-20.0,-0.45462316274642944,0.23678238689899445,0.22633026540279388,11.316315650939941
32000,-30,-15.0,-0.5049172639846802,0.21901600062847137,0.20676521956920624,8.408927917480469
32000,-20,-10.0,-0.5395881533622742,0.1882612407207489,0.17311792075634003,5.51048469543457
32000,-10,-5.0,-0.7427926063537598,0.13778474926948547,0.10735375434160233,2.5304858684539795
32000,0,0.0,-0.057119179517030716,5.731854457735608e-07,0.0024501525331288576,0.07923677563667297
32000,10,5.0,0.1603020280599594,0.13696777820587158,0.11599361151456833,2.867443323135376
32000,20,10.0,-0.10406604409217834,0.18680813908576965,0.1709534227848053,5.882413387298584
32000,30,15.0,-0.11938052624464035,0.21744370460510254,0.20380087196826935,8.765851020812988
32000,40,20.0,-0.17436358332633972,0.23554198443889618,0.22403554618358612,11.676671028137207
34000,-40,-20.0,-0.09801505506038666,0.23678238689899445,0.22714416682720184,11.510958671569824
34000,-30,-15.0,-0.2047618180513382,0.21901600062847137,0.20793139934539795,8.567981719970703
34000,-20,-10.0,-0.283640593290329,0.1882612407207489,0.17430558800697327,5.6430182456970215
34000,-10,-5.0,-0.5714028477668762,0.13778474926948547,0.10816105455160141,2.610517978668213
34000,0,0.0,-0.02763477899134159,5.731854457735608e-07,0.00245121237821877,0.08694388717412949
34000,10,5.0,0.3518068790435791,0.13696777820587158,0.11160887032747269,2.7367329597473145
34000,20,10.0,0.09798426926136017,0.18680813908576965,0.1707461178302765,5.74874210357666
34000,30,15.0,0.14935456216335297,0.21744370460510254,0.20345395803451538,8.59805965423584
34000,40,20.0,0.1381273716688156,0.23554198443889618,0.22376103699207306,11.487187385559082
36000,-40,-20.0,-0.20727139711380005,0.23678238689899445,0.2264460027217865,11.447061538696289
36000,-30,-15.0,-0.26606738567352295,0.21901600062847137,0.20601996779441833,8.531566619873047
36000,-20,-10.0,-0.3004356920719147,0.1882612407207489,0.17153456807136536,5.632948398590088
36000,-10,-5.0,-0.49329450726509094,0.13778474926948547,0.1068134605884552,2.657149076461792
36000,0,0.0,-0.019666116684675217,5.731854457735608e-07,0.002638936974108219,0.095894455909729
36000,10,5.0,0.38958120346069336,0.13696777820587158,0.11194652318954468,2.719316244125366
36000,20,10.0,0.0688714012503624,0.18680813908576965,0.17247292399406433,5.768592834472656
36000,30,15.0,0.020318103954195976,0.21744370460510254,0.20606860518455505,8.673808097839355
36000,40,20.0,-0.06269621104001999,0.23554198443889618,0.22608879208564758,11.603594779968262
38000,-40,-20.0,0.1413387805223465,0.23678238689899445,0.22967883944511414,11.656805992126465
38000,-30,-15.0,0.05417782813310623,0.21901600062847137,0.2105422168970108,8.727008819580078
38000,-20,-10.0,-0.0321679562330246,0.1882612407207489,0.17680473625659943,5.799717903137207
38000,-10,-5.0,-0.45861029624938965,0.13778474926948547,0.10743480920791626,2.690000534057617
38000,0,0.0,-0.06525854021310806,5.731854457735608e-07,0.0027828109450638294,0.09948563575744629
38000,10,5.0,0.5846362709999084,0.13696777820587158,0.10377681255340576,2.617840528488159
38000,20,10.0,0.3498917818069458,0.18680813908576965,0.1662004441022873,5.616182804107666
38000,30,15.0,0.34833747148513794,0.21744370460510254,0.20067310333251953,8.493913650512695
38000,40,20.0,0.30257976055145264,0.23554198443889618,0.22208063304424286,11.400117874145508
40000,-40,-20.0,-0.04089110717177391,0.23678238689899445,0.2277190089225769,11.554892539978027
40000,-30,-15.0,-0.1561497151851654,0.21901600062847137,0.2090180218219757,8.610383987426758
40000,-20,-10.0,-0.21779116988182068,0.1882612407207489,0.17542187869548798,5.6986188888549805
40000,-10,-5.0,-0.593553364276886,0.13778474926948547,0.10252685844898224,2.6170365810394287
40000,0,0.0,0.003109581535682082,5.731854457735608e-07,0.00301073188893497,0.10399677604436874
40000,10,5.0,0.6800203323364258,0.13696777820587158,0.10296131670475006,2.5652740001678467
40000,20,10.0,0.26669108867645264,0.18680813908576965,0.16813035309314728,5.667125225067139
40000,30,15.0,0.2163364738225937,0.21744370460510254,0.20173683762550354,8.571172714233398
40000,40,20.0,0.15632787346839905,0.23554198443889618,0.22255200147628784,11.485870361328125
42000,-40,-20.0,0.13677139580249786,0.23678238689899445,0.22634580731391907,11.64963436126709
42000,-30,-15.0,0.02532104030251503,0.21901600062847137,0.20817109942436218,8.7057523727417
42000,-20,-10.0,-0.016567865386605263,0.1882612407207489,0.17474322021007538,5.804412364959717
42000,-10,-5.0,-0.4885789155960083,0.13778474926948547,0.1042063981294632,2.662696361541748
42000,0,0.0,-0.02880677953362465,5.731854457735608e-07,0.002949723042547703,0.0974901020526886
42000,10,5.0,0.8013050556182861,0.13696777820587158,0.0937909185886383,2.496349811553955
42000,20,10.0,0.526099681854248,0.18680813908576965,0.1607697606086731,5.510477066040039
42000,30,15.0,0.4685211181640625,0.21744370460510254,0.19690775871276855,8.41925048828125
42000,40,20.0,0.39102089405059814,0.23554198443889618,0.21984830498695374,11.344304084777832
44000,-40,-20.0,0.021796930581331253,0.23678238689899445,0.2246692180633545,11.583199501037598
44000,-30,-15.0,-0.06113894656300545,0.21901600062847137,0.2048201858997345,8.655860900878906
44000,-20,-10.0,-0.09517183154821396,0.1882612407207489,0.16966482996940613,5.759587287902832
44000,-10,-5.0,-0.5547094941139221,0.13778474926948547,0.09537102282047272,2.6224942207336426
44000,0,0.0,-0.025735894218087196,5.731854457735608e-07,0.0027480460703372955,0.08998198807239532
44000,10,5.0,0.7783573269844055,0.13696777820587158,0.09458773583173752,2.508406639099121
44000,20,10.0,0.4175838232040405,0.18680813908576965,0.16103962063789368,5.573269367218018
44000,30,15.0,0.3783726692199707,0.21744370460510254,0.19649435579776764,8.471288681030273
44000,40,20.0,0.2777179479598999,0.23554198443889618,0.21960236132144928,11.409706115722656
46000,-40,-20.0,-0.21479377150535583,0.23678238689899445,0.2235291600227356,11.452651977539062
46000,-30,-15.0,-0.29433774948120117,0.21901600062847137,0.20282575488090515,8.529951095581055
46000,-20,-10.0,-0.34557557106018066,0.1882612407207489,0.16574330627918243,5.6260199546813965
46000,-10,-5.0,-0.7800489068031311,0.13778474926948547,0.08850287646055222,2.5079870223999023
46000,0,0.0,0.014863844960927963,5.731854457735608e-07,0.003852290101349354,0.12329406291246414
46000,10,5.0,0.8203132152557373,0.13696777820587158,0.09464571624994278,2.5085926055908203
46000,20,10.0,0.2672104239463806,0.18680813908576965,0.1637638956308365,5.673947334289551
46000,30,15.0,0.22323031723499298,0.21744370460510254,0.19840563833713531,8.570537567138672
46000,40,20.0,0.13813506066799164,0.23554198443889618,0.22144655883312225,11.498030662536621
48000,-40,-20.0,-0.3190472424030304,0.23678238689899445,0.22072845697402954,11.39508056640625
48000,-30,-15.0,-0.4031447768211365,0.21901600062847137,0.19816654920578003,8.468306541442871
48000,-20,-10.0,-0.4573373794555664,0.1882612407207489,0.15911076962947845,5.564332485198975
48000,-10,-5.0,-0.8254162073135376,0.13778474926948547,0.08147606998682022,2.493130922317505
48000,0,0.0,-0.05443042144179344,5.731854457735608e-07,0.0034618366044014692,0.10775677114725113
48000,10,5.0,0.5847976207733154,0.13696777820587158,0.09493342787027359,2.6435985565185547
48000,20,10.0,0.0979459211230278,0.18680813908576965,0.1630716621875763,5.770775318145752
48000,30,15.0,0.07762128114700317,0.21744370460510254,0.1971699744462967,8.654556274414062
48000,40,20.0,0.06798824667930603,0.23554198443889618,0.21984824538230896,11.54047966003418
50000,-40,-20.0,-0.13356170058250427,0.23678238689899445,0.22193363308906555,11.495794296264648
50000,-30,-15.0,-0.2063584327697754,0.21901600062847137,0.2020551711320877,8.576339721679688
50000,-20,-10.0,-0.2574647068977356,0.1882612407207489,0.16527792811393738,5.67274808883667
50000,-10,-5.0,-0.7405327558517456,0.13778474926948547,0.08911994099617004,2.532193422317505
50000,0,0.0,-0.053044870495796204,5.731854457735608e-07,0.0034029902890324593,0.1082705557346344
50000,10,5.0,0.8161543607711792,0.13696777820587158,0.08871225267648697,2.4894864559173584
50000,20,10.0,0.3799995183944702,0.18680813908576965,0.15789872407913208,5.596560955047607
50000,30,15.0,0.3251599669456482,0.21744370460510254,0.19345931708812714,8.504223823547363
50000,40,20.0,0.2723143696784973,0.23554198443889618,0.2167750746011734,11.415482521057129
52000,-40,-20.0,-0.19666969776153564,0.23678238689899445,0.21863138675689697,11.483414649963379
52000,-30,-15.0,-0.27842921018600464,0.21901600062847137,0.19677217304706573,8.569121360778809
52000,-20,-10.0,-0.3551871180534363,0.1882612407207489,0.15715572237968445,5.663043975830078
52000,-10,-5.0,-1.0877125263214111,0.13778474926948547,0.07303265482187271,2.3818717002868652
52000,0,0.0,-0.0432867594063282,5.731854457735608e-07,0.003462096443399787,0.13543853163719177
52000,10,5.0,1.372023344039917,0.13696777820587158,0.06834569573402405,2.240180253982544
52000,20,10.0,0.6245498657226562,0.18680813908576965,0.15428318083286285,5.505096435546875
52000,30,15.0,0.5856921672821045,0.21744370460510254,0.18980756402015686,8.389930725097656
52000,40,20.0,0.42451101541519165,0.23554198443889618,0.214430034160614,11.353618621826172
54000,-40,-20.0,-0.09295214712619781,0.23678238689899445,0.21901673078536987,11.524579048156738
54000,-30,-15.0,-0.13989770412445068,0.21901600062847137,0.197890967130661,8.620903015136719
54000,-20,-10.0,-0.14546437561511993,0.1882612407207489,0.16319292783737183,5.745876789093018
54000,-10,-5.0,-0.8586643934249878,0.13778474926948547,0.08259560912847519,2.4677608013153076
54000,0,0.0,-0.005687878932803869,5.731854457735608e-07,0.003575999289751053,0.10305659472942352
54000,10,5.0,1.0704741477966309,0.13696777820587158,0.07818105816841125,2.357255220413208
54000,20,10.0,0.5799691677093506,0.18680813908576965,0.15356582403182983,5.493330478668213
54000,30,15.0,0.5720635652542114,0.21744370460510254,0.18999019265174866,8.368626594543457
54000,40,20.0,0.4416930675506592,0.23554198443889618,0.21370916068553925,11.322508811950684
56000,-40,-20.0,-0.04739496484398842,0.23678238689899445,0.21697643399238586,11.551417350769043
56000,-30,-15.0,-0.0975283533334732,0.21901600062847137,0.19634965062141418,8.647610664367676
56000,-20,-10.0,-0.18930597603321075,0.1882612407207489,0.16131262481212616,5.722116470336914
56000,-10,-5.0,-0.8235448002815247,0.13778474926948547,0.08036335557699203,2.5031991004943848
56000,0,0.0,0.03343673422932625,5.731854457735608e-07,0.0035854829475283623,0.094230517745018
56000,10,5.0,1.0863540172576904,0.13696777820587158,0.07916228473186493,2.3525824546813965
56000,20,10.0,0.6096943616867065,0.18680813908576965,0.15397138893604279,5.47759485244751
56000,30,15.0,0.5905565023422241,0.21744370460510254,0.1903935968875885,8.358543395996094
56000,40,20.0,0.49178236722946167,0.23554198443889618,0.21332600712776184,11.29521369934082
58000,-40,-20.0,-0.27186793088912964,0.23678238689899445,0.21637655794620514,11.427414894104004
58000,-30,-15.0,-0.2710733413696289,0.21901600062847137,0.19562430679798126,8.554197311401367
58000,-20,-10.0,-0.27686184644699097,0.1882612407207489,0.16092880070209503,5.6803059577941895
58000,-10,-5.0,-1.0020825862884521,0.13778474926948547,0.07623068988323212,2.4013783931732178
58000,0,0.0,-0.03841092810034752,5.731854457735608e-07,0.0038279162254184484,0.12198220193386078
58000,10,5.0,1.1509559154510498,0.13696777820587158,0.07475927472114563,2.333005905151367
58000,20,10.0,0.4946717917919159,0.18680813908576965,0.15408359467983246,5.557750701904297
58000,30,15.0,0.44477108120918274,0.21744370460510254,0.1903166025876999,8.454782485961914
58000,40,20.0,0.2492094188928604,0.23554198443889618,0.21400794386863708,11.443197250366211
60000,-40,-20.0,-0.629386842250824,0.23678238689899445,0.21644245088100433,11.216535568237305
60000,-30,-15.0,-0.5951083898544312,0.21901600062847137,0.19532440602779388,8.359841346740723
60000,-20,-10.0,-0.5992741584777832,0.1882612407207489,0.15859311819076538,5.4831461906433105
60000,-10,-5.0,-1.0349452495574951,0.13778474926948547,0.07414385676383972,2.3707706928253174
60000,0,0.0,-0.030627261847257614,5.731854457735608e-07,0.003851052839308977,0.14898963272571564
60000,10,5.0,0.8159669637680054,0.13696777820587158,0.08300874382257462,2.5067968368530273
60000,20,10.0,0.07675914466381073,0.18680813908576965,0.16082198917865753,5.789486885070801
60000,30,15.0,0.03656262159347534,0.21744370460510254,0.195245161652565,8.682511329650879
60000,40,20.0,-0.11602938175201416,0.23554198443889618,0.21730472147464752,11.648298263549805
62000,-40,-20.0,-0.205132395029068,0.23678238689899445,0.21325093507766724,11.467331886291504
62000,-30,-15.0,-0.1937810778617859,0.21901600062847137,0.192851260304451,8.599923133850098
62000,-20,-10.0,-0.19919638335704803,0.1882612407207489,0.15884242951869965,5.7288594245910645
62000,-10,-5.0,-1.0279428958892822,0.13778474926948547,0.07061054557561874,2.3963441848754883
62000,0,0.0,-0.05899728462100029,5.731854457735608e-07,0.003728352254256606,0.1378590613603592
62000,10,5.0,1.2280030250549316,0.13696777820587158,0.07332434505224228,2.3096344470977783
62000,20,10.0,0.5220580101013184,0.18680813908576965,0.15508133172988892,5.544882774353027
62000,30,15.0,0.48737582564353943,0.21744370460510254,0.1900726556777954,8.429841041564941
62000,40,20.0,0.3145161271095276,0.23554198443889618,0.2132234275341034,11.404510498046875
64000,-40,-20.0,-0.5835797786712646,0.23678238689899445,0.2138928472995758,11.256815910339355
64000,-30,-15.0,-0.5685850977897644,0.21901600062847137,0.1933489292860031,8.39268684387207
64000,-20,-10.0,-0.5283351540565491,0.1882612407207489,0.15892557799816132,5.547994613647461
64000,-10,-5.0,-1.2023663520812988,0.13778474926948547,0.06571896374225616,2.3022310733795166
64000,0,0.0,-0.07141473889350891,5.731854457735608e-07,0.0037957634776830673,0.1276538223028183
64000,10,5.0,1.2422568798065186,0.13696777820587158,0.0650850161910057,2.3173775672912598
64000,20,10.0,0.2439115345478058,0.18680813908576965,0.1575055569410324,5.713720798492432
64000,30,15.0,0.16850101947784424,0.21744370460510254,0.19078665971755981,8.623313903808594
64000,40,20.0,-0.037915147840976715,0.23554198443889618,0.21478742361068726,11.617574691772461
66000,-40,-20.0,-0.5813992023468018,0.23678238689899445,0.21267470717430115,11.26222038269043
66000,-30,-15.0,-0.5870062112808228,0.21901600062847137,0.19063609838485718,8.388544082641602
66000,-20,-10.0,-0.5179890990257263,0.1882612407207489,0.1545894891023636,5.561383247375488
66000,-10,-5.0,-1.1919610500335693,0.13778474926948547,0.06403015553951263,2.310652017593384
66000,0,0.0,-0.07170914113521576,5.731854457735608e-07,0.004157891497015953,0.1301833987236023
