dvf_weight,mean_dvf_weighted,mean_image_weighted,mean_image_to_dvf,final_total,final_vec_abs_max
0.01,2.2132980211608812e-05,0.004684066795744002,211.07288208007813,0.004515503998845816,0.06773713231086731
0.2,0.000440241297474131,0.004657953279092908,10.55225691795349,0.00490430137142539,0.06560889631509781
0.5,0.001084149139933288,0.004585209465585649,4.216200733184815,0.005377562250941992,0.060224469751119614
2.0,0.0042771450243890285,0.004608647036366165,1.0693127691745759,0.007837622426450253,0.03501713648438454
