patient_id,rigid_whole_mse,rigid_body_mse,rigid_body_mae,rigid_body_ncc,rigid_high_frequency_ratio,rigid_high_frequency_residual,rigid_total_variation_ratio,rigid_texture_deviation,rigid_difference_ratio_z,rigid_difference_ratio_y,rigid_difference_ratio_x,zero_reconstruction_mse_vs_moving,zero_whole_mse,zero_body_mse,zero_body_mae,zero_body_ncc,zero_high_frequency_ratio,zero_high_frequency_residual,zero_total_variation_ratio,zero_texture_deviation,zero_difference_ratio_z,zero_difference_ratio_y,zero_difference_ratio_x,zero_vs_moving_high_frequency_ratio,zero_vs_moving_high_frequency_residual,zero_vs_moving_total_variation_ratio,zero_vs_moving_texture_deviation,zero_vs_moving_difference_ratio_z,zero_vs_moving_difference_ratio_y,zero_vs_moving_difference_ratio_x,curriculum_total_loss,curriculum_whole_mse,curriculum_body_mse,curriculum_body_mae,curriculum_body_ncc,curriculum_flow_gradient,curriculum_high_frequency_ratio,curriculum_high_frequency_residual,curriculum_total_variation_ratio,curriculum_texture_deviation,curriculum_difference_ratio_z,curriculum_difference_ratio_y,curriculum_difference_ratio_x,curriculum_flow_magnitude_p50,curriculum_flow_magnitude_p95,curriculum_flow_magnitude_max,curriculum_flow_bending_energy,curriculum_jacobian_fold_fraction,curriculum_log_jacobian_sd,curriculum_jacobian_extreme_fraction,curriculum_out_of_bounds_fraction,different_patient_total_loss,different_patient_whole_mse,different_patient_body_mse,different_patient_body_mae,different_patient_body_ncc,different_patient_flow_gradient,different_patient_high_frequency_ratio,different_patient_high_frequency_residual,different_patient_total_variation_ratio,different_patient_texture_deviation,different_patient_difference_ratio_z,different_patient_difference_ratio_y,different_patient_difference_ratio_x,different_patient_flow_magnitude_p50,different_patient_flow_magnitude_p95,different_patient_flow_magnitude_max,different_patient_flow_bending_energy,different_patient_jacobian_fold_fraction,different_patient_log_jacobian_sd,different_patient_jacobian_extreme_fraction,different_patient_out_of_bounds_fraction,same_patient_total_loss,same_patient_whole_mse,same_patient_body_mse,same_patient_body_mae,same_patient_body_ncc,same_patient_flow_gradient,same_patient_high_frequency_ratio,same_patient_high_frequency_residual,same_patient_total_variation_ratio,same_patient_texture_deviation,same_patient_difference_ratio_z,same_patient_difference_ratio_y,same_patient_difference_ratio_x,same_patient_flow_magnitude_p50,same_patient_flow_magnitude_p95,same_patient_flow_magnitude_max,same_patient_flow_bending_energy,same_patient_jacobian_fold_fraction,same_patient_log_jacobian_sd,same_patient_jacobian_extreme_fraction,same_patient_out_of_bounds_fraction,whole_mse_delta_same_minus_different,body_mse_delta_same_minus_different,body_ncc_delta_same_minus_different,high_frequency_residual_delta_same_minus_different,texture_deviation_delta_same_minus_different,flow_gradient_delta_same_minus_different,flow_bending_energy_delta_same_minus_different,jacobian_fold_fraction_delta_same_minus_different,out_of_bounds_fraction_delta_same_minus_different
MIC11578,0.006727130152285099,0.013111790642142296,0.05178707093000412,0.8405817151069641,0.9323154091835022,0.0539383590221405,1.044232726097107,0.14129216969013214,1.3423333168029785,0.8557422757148743,0.8668416738510132,1.5192693325616347e-08,0.006726804189383984,0.013111469335854053,0.051780473440885544,0.840578556060791,0.9321119785308838,0.05393286794424057,1.0439974069595337,0.14133931696414948,1.3420377969741821,0.8555426597595215,0.8666424751281738,0.9997761845588684,0.00013361457968130708,0.9997662305831909,0.00023172202054411173,0.9997682571411133,0.9997639060020447,0.9997669458389282,0.001455967198126018,0.0011656801216304302,0.00219411076977849,0.024132832884788513,0.9697906374931335,0.02902870625257492,0.7468380928039551,0.02862570434808731,0.6997469067573547,0.3440853953361511,0.694904625415802,0.7037233710289001,0.7003795504570007,1.9779677391052246,4.000533580780029,8.780378341674805,0.02761825919151306,0.00052642822265625,0.2266535609960556,0.01561737060546875,0.028778076171875,0.003107051830738783,0.001314125256612897,0.002674142364412546,0.02777234837412834,0.9626424312591553,0.17929264903068542,0.8235670924186707,0.03573308512568474,0.7323729395866394,0.28824278712272644,0.7577676773071289,0.7207584381103516,0.7183426022529602,1.8878722190856934,5.250343322753906,28.385997772216797,0.17615656554698944,0.0770721435546875,0.8233044743537903,0.3305511474609375,0.00324249267578125,0.0009646165417507291,0.0008816998451948166,0.001795619959011674,0.022645728662610054,0.9751336574554443,0.008291671052575111,0.7424822449684143,0.0285057220607996,0.6880952715873718,0.3586207330226898,0.6894395351409912,0.6880847811698914,0.6867397427558899,0.5402575731277466,1.583694338798523,7.3703413009643555,0.007959439419209957,0.0004425048828125,0.14633744955062866,0.00543212890625,0.01631927490234375,-0.00043242541141808033,-0.0008785224054008722,0.012491226196289062,-0.0072273630648851395,0.07037794589996338,-0.1710009779781103,-0.16819712612777948,-0.076629638671875,0.0130767822265625
MIC12852,0.00637633353471756,0.012764457613229752,0.05372380465269089,0.7930426597595215,0.8804791569709778,0.047578778117895126,0.9386982321739197,0.1319737583398819,1.1134059429168701,0.835485577583313,0.8334741592407227,1.7179754507878897e-08,0.006375538185238838,0.012762949801981449,0.05371999368071556,0.7930401563644409,0.8802844882011414,0.04757426306605339,0.9384861588478088,0.13210979104042053,1.1131571531295776,0.8352969288825989,0.8332818746566772,0.9997767210006714,0.00014091262710280716,0.9997686743736267,0.00022979038476478308,0.9997685551643372,0.9997705817222595,0.9997666478157043,0.0014406396076083183,0.0011324528604745865,0.0022958461195230484,0.025956636294722557,0.9591990113258362,0.030818674713373184,0.7506215572357178,0.030242666602134705,0.6803557276725769,0.3656994700431824,0.6566635966300964,0.6946912407875061,0.6896073222160339,2.1299538612365723,3.9368538856506348,8.15217399597168,0.028684191405773163,0.0003204345703125,0.2166787087917328,0.0132293701171875,0.0360565185546875,0.003064337419345975,0.0012470704969018698,0.0025195314083248377,0.027428720146417618,0.9550869464874268,0.18172669410705566,0.843031644821167,0.035485684871673584,0.7380180358886719,0.27711212635040283,0.7317085266113281,0.739241361618042,0.7434015274047852,1.877832055091858,5.084803581237793,26.9920597076416,0.17190104722976685,0.073150634765625,0.8481075167655945,0.34395599365234375,0.0033111572265625,0.0010381905594840646,0.0009555782889947295,0.001934932079166174,0.024325551465153694,0.9656698703765869,0.008261231705546379,0.7417806386947632,0.02969488687813282,0.6620333790779114,0.389758437871933,0.6435930728912354,0.6712996363639832,0.6713781356811523,0.599311351776123,1.6166508197784424,8.02277660369873,0.008373953402042389,2.288818359375e-05,0.1423158347606659,0.005950927734375,0.0187835693359375,-0.00029149220790714025,-0.0005845993291586637,0.010582923889160156,-0.005790797993540764,0.11264631152153015,-0.17346546240150928,-0.16352709382772446,-0.07312774658203125,0.015472412109375
MIC13419,0.010317608015611768,0.01914441624345879,0.06485468335449696,0.7562158902486166,0.8900085786978403,0.05007974927624067,0.9656285345554352,0.16897435734669367,1.1554246246814728,0.8302090565363566,0.825185606877009,1.7868772831756512e-08,0.010316606455792984,0.01914281475668152,0.0648454191784064,0.7562114596366882,0.8898106118043264,0.05007520876824856,0.9654089212417603,0.16909669091304144,1.15516463915507,0.8300170600414276,0.8249963521957397,0.999771644671758,0.0001406888841302134,0.9997655351956686,0.00023317076314318305,0.9997648894786835,0.9997646907965342,0.999767522017161,0.0031566875210652747,0.002837032312527299,0.005463023475992183,0.03401729526619116,0.9173684120178223,0.03196552271644274,0.7445415258407593,0.03484831191599369,0.718589186668396,0.33312903096278507,0.760057290395101,0.6923844913641611,0.6846972107887268,2.227877140045166,4.665332396825154,7.488574822743733,0.03262528715034326,0.00010172526041666667,0.21759347865978876,0.014696756998697916,0.04401524861653646,0.0045097776455804706,0.0021273084760953984,0.004067346570082009,0.033561780427893005,0.9327104389667511,0.2382469375928243,0.8550630112489065,0.04046525868276755,0.7651197810967764,0.2506535102923711,0.804923286040624,0.742938240369161,0.736971527338028,1.9172510703404744,5.474606355031331,32.66265741984049,0.22714539617300034,0.08454004923502605,0.8325674931208292,0.3551623026529948,0.0033887227376302085,0.0013362519966904074,0.0012275866659668584,0.002350101596675813,0.026687659012774628,0.9610023895899454,0.010866533188770214,0.7230671842892965,0.03146894183009863,0.6655625998973846,0.3908584415912628,0.6651414632797241,0.6653939684232076,0.6657261252403259,0.662782887617747,1.8276175061861675,6.228785673777263,0.010104272126530608,0.0013860066731770833,0.2149121773739656,0.01911163330078125,0.021862030029296875,-0.0008997218101285398,-0.0017172449734061956,0.028291950623194378,-0.00899631685266892,0.1402049312988917,-0.22738040440405408,-0.21704112404646972,-0.08315404256184895,0.018473307291666668
MIC13680,0.005826923996210098,0.011187327094376087,0.05014432221651077,0.8725416660308838,0.7778804302215576,0.04673658311367035,0.8082079291343689,0.21994109451770782,0.7930331230163574,0.8056663274765015,0.8289369344711304,1.3400603293689528e-08,0.0058255502954125404,0.011185185983777046,0.05014447867870331,0.872540295124054,0.7777042984962463,0.046733345836400986,0.8080191016197205,0.22017334401607513,0.7928465008735657,0.805478036403656,0.828744649887085,0.9997730255126953,0.00013266116729937494,0.9997652173042297,0.00023323633649852127,0.9997642636299133,0.9997647404670715,0.9997667074203491,0.0014075118815526366,0.001129884272813797,0.0026251240633428097,0.026655759662389755,0.9697216153144836,0.0277627632021904,0.7151213884353638,0.03371526300907135,0.6833088397979736,0.3710726201534271,0.6616091132164001,0.695949375629425,0.6951045989990234,2.0767316818237305,4.839363098144531,10.386787414550781,0.027363184839487076,7.62939453125e-06,0.18760590255260468,0.0049591064453125,0.06670379638671875,0.0032416190952062607,0.0014663510955870152,0.003433474339544773,0.03124667890369892,0.9601519107818604,0.1775268167257309,0.8036600351333618,0.04215405881404877,0.7360650897026062,0.28925323486328125,0.7410817742347717,0.7383537888526917,0.727403461933136,1.9095275402069092,5.109844207763672,29.140302658081055,0.16979025304317474,0.07614898681640625,0.8192101716995239,0.33196258544921875,0.00168609619140625,0.000976985669694841,0.0008957315003499389,0.0021001270506531,0.02481869049370289,0.9758609533309937,0.008125413209199905,0.709909200668335,0.03329341113567352,0.673425555229187,0.38446110486984253,0.6615966558456421,0.6827053427696228,0.6773830652236938,0.49941372871398926,1.6117639541625977,6.398346424102783,0.008264828473329544,0.00014495849609375,0.13077664375305176,0.0036468505859375,0.031524658203125,-0.0005706195952370763,-0.001333347288891673,0.0157090425491333,-0.008860647678375244,0.09520787000656128,-0.169401403516531,-0.1615254245698452,-0.0760040283203125,0.02983856201171875
MIC13901,0.004336504731327295,0.009459193795919418,0.04621421545743942,0.8876423835754395,0.7805542349815369,0.043236423283815384,0.7955657243728638,0.23335078358650208,0.7621895670890808,0.8167732357978821,0.8054555654525757,1.2451049968831285e-08,0.004335429519414902,0.009457102976739407,0.04621294140815735,0.8876408338546753,0.780381977558136,0.04323375225067139,0.7953817844390869,0.23357990384101868,0.7620117664337158,0.8165839314460754,0.8052714467048645,0.9997785091400146,0.00013284709712024778,0.999767541885376,0.00023030313604976982,0.9997667670249939,0.9997667074203491,0.9997690916061401,0.0009720734669826925,0.0006816524546593428,0.001723640481941402,0.02292211540043354,0.9795433878898621,0.02904210053384304,0.7276812791824341,0.03055816888809204,0.6884945631027222,0.3629976511001587,0.6587592363357544,0.7029805779457092,0.7018573880195618,2.202342987060547,5.522501468658447,8.084999084472656,0.025746269151568413,2.288818359375e-05,0.1950322687625885,0.007598876953125,0.083587646484375,0.002496754052117467,0.00106647121720016,0.0026870989240705967,0.027839094400405884,0.967826247215271,0.14302828907966614,0.7833271622657776,0.0377480611205101,0.7163521647453308,0.31602245569229126,0.6986468434333801,0.7185818552970886,0.7310755848884583,1.8471314907073975,4.928070068359375,24.86452865600586,0.13908042013645172,0.0749969482421875,0.7967114448547363,0.32163238525390625,0.00287628173828125,0.0007138416985981166,0.000651257112622261,0.0016391216777265072,0.02265266701579094,0.9806197285652161,0.00625845929607749,0.7108813524246216,0.030411425977945328,0.6725175976753235,0.3862050473690033,0.6493234038352966,0.6842239499092102,0.6826629042625427,0.5136646628379822,1.5041583776474,4.887994766235352,0.006158849224448204,0.0,0.10434365272521973,0.001190185546875,0.02870941162109375,-0.000415214104577899,-0.0010479772463440895,0.012793481349945068,-0.0073366351425647736,0.07018259167671204,-0.13676982978358865,-0.13292157091200352,-0.0749969482421875,0.0258331298828125
MIC14894,0.005660627502948046,0.011113785207271576,0.0487426295876503,0.8273445963859558,0.801418125629425,0.04535248875617981,0.8554403781890869,0.16919700801372528,0.9209074974060059,0.8148988485336304,0.8341127038002014,1.4183720864480165e-08,0.005659442860633135,0.011111951433122158,0.048736926168203354,0.8273429274559021,0.8012378811836243,0.04534893482923508,0.8552446365356445,0.16942517459392548,0.920699954032898,0.8147116899490356,0.8339192271232605,0.9997730851173401,0.00013746204786002636,0.9997674822807312,0.0002314120065420866,0.9997695684432983,0.9997672438621521,0.9997656941413879,0.0013083555968478322,0.0010155747877433896,0.0023551639169454575,0.02510054223239422,0.96165931224823,0.029278084635734558,0.7341607213020325,0.031299807131290436,0.6898363828659058,0.360287606716156,0.6587546467781067,0.7056887745857239,0.7010860443115234,2.048527956008911,5.038877964019775,10.129942893981934,0.028692711144685745,0.0,0.19767998158931732,0.008880615234375,0.08393096923828125,0.002980295103043318,0.0012572217965498567,0.00296641793102026,0.02852301299571991,0.9512974619865417,0.1723073422908783,0.8177652955055237,0.03809114545583725,0.7292678356170654,0.29297032952308655,0.7200949788093567,0.7310562133789062,0.7361507415771484,1.7786757946014404,4.931105613708496,43.854854583740234,0.16414813697338104,0.07192230224609375,0.8055747151374817,0.33060455322265625,0.00362396240234375,0.0008913176716305315,0.0008162842132151127,0.0018976578721776605,0.023118525743484497,0.9691227674484253,0.007503347005695105,0.722634494304657,0.03093586675822735,0.6721597909927368,0.38362276554107666,0.6499164700508118,0.6814112663269043,0.682834804058075,0.5410794019699097,1.5710923671722412,6.807135581970215,0.007482027634978294,7.62939453125e-06,0.13024505972862244,0.004425048828125,0.0288543701171875,-0.000440937583334744,-0.0010687600588425994,0.017825305461883545,-0.007155278697609901,0.09065243601799011,-0.1648039952851832,-0.15666610933840275,-0.0719146728515625,0.02523040771484375
MIC16535,0.0076082128410538035,0.01707049909358223,0.06414431147277355,0.7696569462617239,0.8074025313059489,0.04895601359506448,0.8545499444007874,0.1992508272329966,0.9540516436100006,0.8022730052471161,0.7958941757678986,1.331521026770588e-08,0.007606739333520333,0.017067540747423966,0.06413377076387405,0.7696539958318075,0.8072221378485361,0.04895208962261677,0.8543531696001688,0.19943569600582123,0.9538348615169525,0.8020855585734049,0.7957102557023367,0.9997739493846893,0.00013539705347890654,0.9997649490833282,0.00023313697117070356,0.9997664590676626,0.9997630019982656,0.9997660915056864,0.002186401882984986,0.001844336841410647,0.004464249359443784,0.03329329503079256,0.9351215759913126,0.034206507417062916,0.7326541741689047,0.03520921555658182,0.6879991392294565,0.3647907227277756,0.6974124014377594,0.6877466241518656,0.675836424032847,2.376959800720215,4.84375246365865,8.076658725738525,0.032254208189745746,0.00013097127278645834,0.22454909731944403,0.014638264973958334,0.05671564737955729,0.0031644999980926514,0.001357657485641539,0.0032716708180184164,0.03143502213060856,0.9507070581118265,0.1806842585404714,0.823014885187149,0.03998574117819468,0.7319851020971934,0.2884507079919179,0.747724175453186,0.7222099006175995,0.7275646527608236,1.8401387333869934,4.9995434284210205,27.934542655944824,0.17111740012963614,0.0775286356608073,0.8299968739350637,0.33458582560221356,0.0034917195638020835,0.0012649685377255082,0.0011607615936857958,0.002802950252468387,0.02850709669291973,0.9583276708920797,0.010420695800955096,0.7173822919527689,0.03380189401408037,0.6601173381010691,0.3994530290365219,0.6592990060647329,0.6620651185512543,0.658280591169993,0.57500159740448,1.8498821655909221,6.907296419143677,0.009562459463874498,0.0004221598307291667,0.17770849044124284,0.010982513427734375,0.0230255126953125,-0.00019689589195574322,-0.0004687205655500293,0.007620612780253093,-0.006183847164114316,0.11100232104460399,-0.1702635627395163,-0.16155494066576162,-0.07710647583007812,0.019533793131510418
MIC16900,0.014731974030534426,0.028265001252293587,0.08060060751934846,0.635231132308642,0.9267473618189493,0.050498694802323975,1.0338099201520283,0.18792537351449332,1.339299778143565,0.8098215162754059,0.8151382903258005,1.6055756132023664e-08,0.014731459397201737,0.02826466830447316,0.08060532435774803,0.6352236469586691,0.9265431960423788,0.05049371967713038,1.0335789422194164,0.18800106892983118,1.339003086090088,0.8096372584501902,0.8149548272291819,0.9997744262218475,0.00013914880400989205,0.9997694392999014,0.0002295300607026244,0.9997691909472147,0.99976846575737,0.9997709592183431,0.006048637849744409,0.0056695007272840785,0.011313072425158074,0.04475686978548765,0.8285381098588308,0.03791371298333009,0.7733648121356964,0.037966358164946236,0.7752260069052378,0.3000790625810623,0.9226890007654825,0.6749508480230967,0.6742365956306458,2.5078240235646567,5.182425022125244,8.26404325167338,0.03680905078848203,0.00023015340169270834,0.2528662135203679,0.023087819417317707,0.058942159016927086,0.005754642227354149,0.0028049826505593956,0.005605623630496363,0.03526496918251117,0.8944473266601562,0.2949659774700801,0.8790276447931925,0.03902130760252476,0.7908097406228384,0.23390361169974008,0.8765228490034739,0.7477635145187378,0.7260813613732656,1.946365773677826,6.5885804494222,37.16267649332682,0.25563426812489826,0.1021728515625,0.8685390949249268,0.3659261067708333,0.00351715087890625,0.0014351403806358576,0.001297182267686973,0.0025459069098966816,0.0266310495013992,0.9482656518618265,0.013795814166466394,0.7231130599975586,0.03065327275544405,0.6562372843424479,0.4026842415332794,0.6685641904671987,0.6485413312911987,0.6500215033690134,0.7380866607030233,2.2695688009262085,8.43161916732788,0.010836982245867452,0.004336039225260417,0.3179604435960452,0.039661407470703125,0.026465098063151043,-0.0015078003828724225,-0.003059716720599681,0.053818325201670326,-0.008368034847080708,0.16878062983353934,-0.28117016330361366,-0.24479728587903082,-0.09783681233723958,0.022947947184244793
MIC17682,0.008984237909317017,0.02188987471163273,0.07599445432424545,0.7185677091280619,0.829498807589213,0.050952439506848655,0.8916896184285482,0.17065567274888357,1.0152793924013774,0.8368934591611227,0.8118511041005453,1.2080709765882602e-08,0.008983533208568891,0.021888939042886097,0.07599736501773198,0.7185636957486471,0.8293106158574423,0.05094799026846886,0.8914831479390463,0.17082625130812326,1.0150484045346577,0.8366963068644205,0.8116619984308878,0.9997707605361938,0.00013658406290536126,0.9997637073198954,0.00023465525494733205,0.9997665882110596,0.9997613032658895,0.9997645020484924,0.003168705152347684,0.0028354699412981668,0.007643459364771843,0.04080277929703394,0.8880659143129984,0.03332351769010226,0.7317265868186951,0.03807750095923742,0.6925855875015259,0.3615109622478485,0.7237606843312582,0.6898987889289856,0.6582076152165731,2.394334077835083,4.528431415557861,7.623547077178955,0.031488931427399315,8.392333984375e-05,0.2299459675947825,0.01699066162109375,0.047849019368489586,0.004264601739123464,0.0018641191612308223,0.004980813168610136,0.03646864369511604,0.9222126404444376,0.24004826446374258,0.889431873957316,0.04432346671819687,0.805751899878184,0.19841269652048746,0.867820163567861,0.7861072222391764,0.7631419698397318,1.9086323181788127,5.252755641937256,35.72969055175781,0.2301055590311686,0.08716074625651042,0.828275998433431,0.34800465901692706,0.0039037068684895835,0.0014767867202560108,0.0013558977516368032,0.0035942936471352973,0.03189107030630112,0.9435996214548746,0.012088895154496035,0.723015566666921,0.03570191437999407,0.6590212980906168,0.39931367834409076,0.6583699186642965,0.6685588359832764,0.6478538910547892,0.6372246344884237,1.9530147711435955,7.34556516011556,0.010973820773263773,0.00194549560546875,0.21870754659175873,0.0151824951171875,0.020329793294270832,-0.0005082214095940193,-0.0013865195214748383,0.02138698101043701,-0.008621552338202795,0.2009009818236033,-0.22795936930924654,-0.21913173825790486,-0.08521525065104167,0.01642608642578125
MIC18022,0.004418336786329746,0.010707567445933819,0.045618779957294464,0.8600432872772217,0.8321745991706848,0.05171583965420723,0.906775951385498,0.15832112729549408,1.0920047760009766,0.8119250535964966,0.8076146245002747,1.3006100196832904e-08,0.004418232943862677,0.010707470588386059,0.04562314227223396,0.8600404858589172,0.831985354423523,0.051711391657590866,0.9065677523612976,0.15845909714698792,1.0917555093765259,0.8117358088493347,0.8074305653572083,0.9997722506523132,0.00013658448006026447,0.9997662901878357,0.0002324255183339119,0.9997655153274536,0.9997642636299133,0.9997696876525879,0.0009416427928954363,0.0006886172341182828,0.0017127044266089797,0.022615062072873116,0.9759886860847473,0.025302555412054062,0.7134131789207458,0.030590025708079338,0.6766254901885986,0.3809252679347992,0.6607410907745361,0.6872586607933044,0.6791884899139404,1.8266427516937256,4.307619571685791,6.64171028137207,0.024861682206392288,9.1552734375e-05,0.19457508623600006,0.010467529296875,0.045745849609375,0.0024862708523869514,0.00111006002407521,0.0027551683597266674,0.02815718576312065,0.960712194442749,0.13762107491493225,0.7661194205284119,0.038481324911117554,0.6863721609115601,0.35470515489578247,0.6733618974685669,0.689984142780304,0.6947423815727234,1.7216659784317017,4.865549087524414,29.515058517456055,0.14008638262748718,0.06876373291015625,0.7736315727233887,0.3100128173828125,0.00191497802734375,0.0006746781873516738,0.0006194753805175424,0.001531579764559865,0.021672537550330162,0.9785579442977905,0.005520280450582504,0.6963237524032593,0.030511196702718735,0.6548007726669312,0.4117177128791809,0.6454286575317383,0.662381112575531,0.654771625995636,0.47052696347236633,1.191720724105835,4.542455673217773,0.005806333385407925,3.0517578125e-05,0.11139489710330963,0.00281524658203125,0.0274200439453125,-0.0004905846435576677,-0.0012235885951668024,0.017845749855041504,-0.007970128208398819,0.05701255798339844,-0.13210079446434975,-0.13428004924207926,-0.06873321533203125,0.02550506591796875
MIC22274,0.012283685461928448,0.025844783211747806,0.07727874194582303,0.6909061868985494,0.9324313799540201,0.0516744057337443,1.0527847409248352,0.16652955611546835,1.3688839673995972,0.8436356981595358,0.8410552144050598,1.4432677571581584e-08,0.012283198225001494,0.025843918323516846,0.07726976772149403,0.6908998688062032,0.9322239756584167,0.05166918163498243,1.0525466402371724,0.1666063368320465,1.3685779968897502,0.8434408903121948,0.8408623735109965,0.9997719923655192,0.00013530702077938864,0.9997663100560507,0.0002325248933630064,0.9997671842575073,0.9997643431027731,0.9997676809628805,0.0028544265466431775,0.0025252344009156027,0.005378536569575469,0.03260235923031966,0.9125359257062277,0.03291920510431131,0.768030603726705,0.03741046537955602,0.7756826678911845,0.30460046728452045,0.916438639163971,0.6896178523699442,0.6778736313184103,2.524044672648112,4.732117493947347,7.842676162719727,0.03138855410118898,0.00023142496744791666,0.2521722267071406,0.027740478515625,0.027430216471354168,0.0035670193998763957,0.0014260421739891171,0.0029949193509916463,0.030107113843162853,0.9480933745702108,0.21409772336483002,0.8600715001424154,0.03746012970805168,0.7544651627540588,0.2587597320477168,0.8083209991455078,0.7276151577631632,0.721747358640035,1.944946527481079,5.3206658363342285,36.09747886657715,0.20170117914676666,0.08454132080078125,0.8360144297281901,0.35199228922526044,0.0022862752278645835,0.001189874834381044,0.0010870375360051792,0.0022942490953331194,0.02562788004676501,0.9604746301968893,0.010283730768909058,0.7358726859092712,0.03053295922776063,0.6605471968650818,0.39391668637593585,0.6754603385925293,0.6545725663503011,0.6500155925750732,0.7203028202056885,1.973709503809611,7.215898672739665,0.008746666212876638,0.0014902750651041667,0.25797831267118454,0.027547200520833332,0.012186686197916666,-0.00033900463798393804,-0.0007006702556585273,0.012381255626678467,-0.006927170480291049,0.1351569543282191,-0.20381399259592095,-0.19295451293389002,-0.08305104573567708,0.009900410970052084
MIC22511,0.003012163797393441,0.0060553099028766155,0.036279212683439255,0.9099939465522766,0.7912870645523071,0.038590967655181885,0.8038039207458496,0.2224140465259552,0.7747424244880676,0.8039568662643433,0.830156147480011,1.5987350110435727e-08,0.0030116268899291754,0.0060542975552380085,0.03627126291394234,0.9099925756454468,0.7911116480827332,0.03858853876590729,0.8036172986030579,0.22264419496059418,0.7745614647865295,0.803771436214447,0.8299631476402283,0.9997780919075012,0.00013789263903163373,0.9997656941413879,0.00023188896011561155,0.9997662901878357,0.9997658133506775,0.9997648000717163,0.0009759916574694216,0.000713890534825623,0.0014957684325054288,0.020874444395303726,0.9775461554527283,0.026210112497210503,0.7255083918571472,0.02807559259235859,0.6756033897399902,0.3788331151008606,0.6519630551338196,0.6889997124671936,0.6832790970802307,1.715538740158081,4.099003791809082,9.792716979980469,0.0255410335958004,9.918212890625e-05,0.1804625242948532,0.0053558349609375,0.02838134765625,0.0028066253289580345,0.0011311873095110059,0.0023652545642107725,0.025859560817480087,0.9640973806381226,0.16754379868507385,0.7912085652351379,0.03579512611031532,0.7096579074859619,0.3213830888271332,0.7033209800720215,0.7127955555915833,0.7123064994812012,1.6482465267181396,4.906776428222656,35.35272216796875,0.16269409656524658,0.06835174560546875,0.8011128306388855,0.31043243408203125,0.00168609619140625,0.0007112764287739992,0.0006588134565390646,0.0013727889163419604,0.020385362207889557,0.9795204997062683,0.005246300250291824,0.7106304168701172,0.028186868876218796,0.6594145894050598,0.4021333158016205,0.6401504278182983,0.667701005935669,0.6685165762901306,0.47414910793304443,1.2286311388015747,4.382305145263672,0.005834391340613365,1.52587890625e-05,0.09633442014455795,0.0012359619140625,0.01671600341796875,-0.00047237385297194123,-0.000992465647868812,0.015423119068145752,-0.007608257234096527,0.0807502269744873,-0.16229749843478203,-0.15685970522463322,-0.06833648681640625,0.0150299072265625
MIC22969,0.016337279230356216,0.04712221771478653,0.1072843074798584,0.5635378360748291,0.9328211545944214,0.053937576711177826,1.0263513326644897,0.17199428379535675,1.3521456718444824,0.789696991443634,0.7972230315208435,1.0018426976898809e-08,0.016336914151906967,0.047121334820985794,0.10728485137224197,0.5635267496109009,0.9326094388961792,0.05393223464488983,1.0261144638061523,0.17204396426677704,1.3518403768539429,0.7895067930221558,0.797033965587616,0.9997601509094238,0.00013704501907341182,0.9997578263282776,0.00024167835363186896,0.9997580647468567,0.9997557401657104,0.9997599720954895,0.011202190071344376,0.010947834700345993,0.031879156827926636,0.07752355933189392,0.6690495610237122,0.02543550357222557,0.7440980672836304,0.039412111043930054,0.7881901264190674,0.2651790976524353,0.9314866065979004,0.6998212933540344,0.6946179866790771,2.0672800540924072,4.272000312805176,7.949106693267822,0.025945451110601425,0.00046539306640625,0.21513938903808594,0.01366424560546875,0.0650787353515625,0.011080596596002579,0.00681631313636899,0.019770678132772446,0.06064840778708458,0.7523003816604614,0.4264284074306488,0.9316573739051819,0.04811665415763855,0.8864602446556091,0.13446548581123352,1.0282710790634155,0.8096925020217896,0.7850258350372314,1.902066707611084,6.909315586090088,56.24531173706055,0.2850823402404785,0.10898590087890625,0.8167446255683899,0.34123992919921875,0.0014801025390625,0.0032062495592981577,0.0030968692153692245,0.008983592502772808,0.038333993405103683,0.8775699138641357,0.010938036255538464,0.8459162712097168,0.04223743453621864,0.8128076195716858,0.21615596115589142,0.9663105607032776,0.7190218567848206,0.7103123068809509,0.42334479093551636,2.195068597793579,11.840253829956055,0.006957892328500748,0.00738525390625,0.3252929449081421,0.04151153564453125,0.02648162841796875,-0.0037194439209997654,-0.010787085629999638,0.12526953220367432,-0.005879219621419907,0.0816904753446579,-0.41549037117511034,-0.27812444791197777,-0.10160064697265625,0.02500152587890625
